4.950080381930773399e+01,1.123613873475207825e+01,4.804523032484478762e+01,1.358291128929064762e+01,-4.194304193934553227e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.877044611757595050e+01,2.094168788768616452e+01,8.177926105149646574e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.474529666561673480e+01,1.473755678087556475e+01,-1.306186674325141572e-01
4.950080381930773399e+01,1.123613873475207825e+01,5.029242466038155612e+01,1.149684547509173704e+01,2.998698660100915236e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.800904377898788056e+01,1.937980124284579375e+01,-9.743564858523671990e-03
4.950080381930773399e+01,1.123613873475207825e+01,4.495745096620288450e+01,1.816491180761945401e+01,-2.947918496631973806e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.894987794947888204e+01,1.717304210126295771e+01,-1.113638610123576095e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.844011016431225158e+01,2.042121732398500455e+01,7.050706289835419194e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.499565405355976111e+01,1.444704259781229538e+01,-1.482214595347061681e-01
4.950080381930773399e+01,1.123613873475207825e+01,4.885726005682715112e+01,1.329080914229748167e+01,-3.846375830136059687e-03
4.950080381930773399e+01,1.123613873475207825e+01,4.953709796554139899e+01,1.012369398354734429e+01,5.205338943198106749e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.634881811373482208e+01,1.429967648838812622e+01,-6.337462275161033498e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.603146539062677078e+01,1.408469277410557652e+01,-6.409311755091678942e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.843292185248165538e+01,1.505074312602042674e+01,-3.339643520548905842e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.620970205006786813e+01,1.364118122815883005e+01,-7.082175774915459854e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.501388766650730133e+01,1.759879037102270871e+01,-8.985271168381547824e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.860978015960044019e+01,2.020095022133438789e+01,5.234634632460141712e-03
4.950080381930773399e+01,1.123613873475207825e+01,4.775649718520459430e+01,1.841866455541121539e+01,-4.439950044257682388e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.433165146154253478e+01,1.867405034030745270e+01,-1.102654932876700050e-01
4.950080381930773399e+01,1.123613873475207825e+01,4.675662334639165607e+01,1.915834967315929305e+01,2.237015262221905484e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.708082139930643706e+01,1.476789672404442655e+01,-8.685097304960388842e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.561999472761871743e+01,1.341826487565213810e+01,-1.039904023958448109e-01
4.950080381930773399e+01,1.123613873475207825e+01,4.871441290048525730e+01,1.521427597755307737e+01,-7.486488966299744557e-03
4.950080381930773399e+01,1.123613873475207825e+01,4.997063941430405265e+01,1.244266562337511317e+01,1.336252434828161251e-01
4.950080381930773399e+01,1.123613873475207825e+01,4.641157677382957303e+01,1.371517374570411718e+01,-1.281035859723393400e-01
4.950080381930773399e+01,1.123613873475207825e+01,5.057447450033102143e+01,1.167988254262424341e+01,3.021027406467800130e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.500394545297822901e+01,1.748994070755982833e+01,-7.361545046512195378e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.720489844016410785e+01,1.752773475453632557e+01,1.080378313986704933e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.821837023545759138e+01,1.602823941637591787e+01,-3.479642035886250373e-03
4.950080381930773399e+01,1.123613873475207825e+01,4.787062657240910823e+01,2.076822164605440335e+01,4.399091834126649114e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.756138056942273096e+01,2.065122522982093756e+01,4.240986195957797966e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.647831922052164799e+01,1.756910722619121401e+01,-4.996814038354817356e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.402813461677171603e+01,1.756021344442908827e+01,-1.364647451261714328e-01
4.950080381930773399e+01,1.123613873475207825e+01,4.417481485685682685e+01,1.010450595233268523e+01,4.553108471477353841e-03
4.950080381930773399e+01,1.123613873475207825e+01,4.631627849798725549e+01,1.427566157976785988e+01,-1.030399465687114602e-01
4.950080381930773399e+01,1.123613873475207825e+01,4.635362150008647575e+01,1.090226366747003972e+01,-4.817036596512434127e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.760956526922299759e+01,9.398294742583971129e+00,2.620905262453712692e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.474017360299171742e+01,1.864049413296645952e+01,-7.001682565276676207e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.429510005868682043e+01,1.675994515020248699e+01,-1.104324837380926405e-01
4.950080381930773399e+01,1.123613873475207825e+01,4.788729495260402302e+01,1.060594647181448380e+01,2.619495347077145653e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.892540549249472548e+01,1.121238079189956238e+01,-6.339743438627060135e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.877182259623745608e+01,1.592017343570263144e+01,5.626088381209455591e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.894360069222832266e+01,1.032293564173929035e+01,6.751906379476525777e-02
4.950080381930773399e+01,1.123613873475207825e+01,4.933202473581905423e+01,1.358319827828998427e+01,3.698127370417691323e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.677471855084996122e+01,1.932883954122644354e+01,-4.448993861661006827e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.794365585820931130e+01,1.610671743711903758e+01,-7.501510430829080867e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.416332536834796940e+01,1.498456953746754294e+01,-1.460906104998249133e-01
4.947191301006465380e+01,1.207683452435932736e+01,4.544258361587009176e+01,1.762550298532572768e+01,-1.254264515376754541e-01
4.947191301006465380e+01,1.207683452435932736e+01,4.736076050138538562e+01,1.626892534765933007e+01,-8.586346200773604942e-02
4.947191301006465380e+01,1.207683452435932736e+01,5.001257320213029089e+01,1.824977179252427106e+01,4.329943781532008540e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.674626005924487515e+01,1.062759451043209147e+01,-1.563307050427222705e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.589064591564683582e+01,1.816952705429285686e+01,-4.245548870728013680e-02
4.947191301006465380e+01,1.207683452435932736e+01,5.051128832579402683e+01,1.049963194530749355e+01,-1.200320599299857377e-01
4.947191301006465380e+01,1.207683452435932736e+01,4.543435648760900847e+01,1.194329818124213105e+01,-4.590975968649310679e-04
4.947191301006465380e+01,1.207683452435932736e+01,4.594248989777949532e+01,1.558743245576900804e+01,-9.900718138190781059e-02
4.947191301006465380e+01,1.207683452435932736e+01,5.073252285627641811e+01,1.265179616725442280e+01,4.744469879414928148e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.956282592946345744e+01,1.580553757542384119e+01,3.237459529364358768e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.602515944861492159e+01,1.473806653023878610e+01,-1.221883301269976185e-01
4.947191301006465380e+01,1.207683452435932736e+01,5.043644815912360002e+01,9.999036339574379539e+00,-9.519790979300921108e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.717483206361956150e+01,1.084017476049528739e+01,1.001410101029443986e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.479235060069361651e+01,1.654852088747945160e+01,-9.729517139718429908e-02
4.947191301006465380e+01,1.207683452435932736e+01,5.056880125545545468e+01,1.565073906159298289e+01,8.123877029457649002e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.709812269439731836e+01,1.378843170004954999e+01,-1.082416095432409964e-01
4.947191301006465380e+01,1.207683452435932736e+01,4.804523032484478762e+01,1.358291128929064762e+01,-6.375203228094286634e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.877044611757595050e+01,2.094168788768616452e+01,4.857416299562008349e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.474529666561673480e+01,1.473755678087556475e+01,-1.369364974880894203e-01
4.947191301006465380e+01,1.207683452435932736e+01,5.029242466038155612e+01,1.149684547509173704e+01,-1.395751921857756039e-01
4.947191301006465380e+01,1.207683452435932736e+01,4.800904377898788056e+01,1.937980124284579375e+01,3.043097840564918527e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.495745096620288450e+01,1.816491180761945401e+01,-1.376190033214991226e-01
4.947191301006465380e+01,1.207683452435932736e+01,4.894987794947888204e+01,1.717304210126295771e+01,-5.102856308005145058e-03
4.947191301006465380e+01,1.207683452435932736e+01,4.844011016431225158e+01,2.042121732398500455e+01,2.333473693126066062e-03
4.947191301006465380e+01,1.207683452435932736e+01,4.499565405355976111e+01,1.444704259781229538e+01,-1.364545635762021147e-01
4.947191301006465380e+01,1.207683452435932736e+01,4.885726005682715112e+01,1.329080914229748167e+01,-3.454973349635204194e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.953709796554139899e+01,1.012369398354734429e+01,2.359165555717535057e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.634881811373482208e+01,1.429967648838812622e+01,-1.026916693109797135e-01
4.947191301006465380e+01,1.207683452435932736e+01,4.603146539062677078e+01,1.408469277410557652e+01,-9.311965793031910799e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.843292185248165538e+01,1.505074312602042674e+01,-1.877117809986748875e-03
4.947191301006465380e+01,1.207683452435932736e+01,4.620970205006786813e+01,1.364118122815883005e+01,-1.498811002524050306e-01
4.947191301006465380e+01,1.207683452435932736e+01,4.501388766650730133e+01,1.759879037102270871e+01,-7.137323248025513600e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.860978015960044019e+01,2.020095022133438789e+01,7.427012606436791953e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.775649718520459430e+01,1.841866455541121539e+01,-3.043585401758475834e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.433165146154253478e+01,1.867405034030745270e+01,-7.435401721451390111e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.675662334639165607e+01,1.915834967315929305e+01,-5.191786461264102925e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.708082139930643706e+01,1.476789672404442655e+01,-1.048789424461686326e-01
4.947191301006465380e+01,1.207683452435932736e+01,4.561999472761871743e+01,1.341826487565213810e+01,-6.454623403009819571e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.871441290048525730e+01,1.521427597755307737e+01,1.562275711320744442e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.997063941430405265e+01,1.244266562337511317e+01,7.960948459632224972e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.641157677382957303e+01,1.371517374570411718e+01,-7.874592121627779773e-02
4.947191301006465380e+01,1.207683452435932736e+01,5.057447450033102143e+01,1.167988254262424341e+01,-4.178587580429503345e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.500394545297822901e+01,1.748994070755982833e+01,-1.387788076521720149e-01
4.947191301006465380e+01,1.207683452435932736e+01,4.720489844016410785e+01,1.752773475453632557e+01,-6.793535738296849202e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.821837023545759138e+01,1.602823941637591787e+01,-1.171544207873798787e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.787062657240910823e+01,2.076822164605440335e+01,4.431076943379921862e-03
4.947191301006465380e+01,1.207683452435932736e+01,4.756138056942273096e+01,2.065122522982093756e+01,2.933602324253754834e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.647831922052164799e+01,1.756910722619121401e+01,-4.734703183740482380e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.402813461677171603e+01,1.756021344442908827e+01,-1.077461554703726954e-01
4.947191301006465380e+01,1.207683452435932736e+01,4.417481485685682685e+01,1.010450595233268523e+01,-3.052716890582726078e-03
4.947191301006465380e+01,1.207683452435932736e+01,4.631627849798725549e+01,1.427566157976785988e+01,-1.481276283683723438e-01
4.947191301006465380e+01,1.207683452435932736e+01,4.635362150008647575e+01,1.090226366747003972e+01,5.253089572679200958e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.760956526922299759e+01,9.398294742583971129e+00,4.366470244235771264e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.474017360299171742e+01,1.864049413296645952e+01,-9.652994067410278212e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.429510005868682043e+01,1.675994515020248699e+01,-7.138657232965095467e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.788729495260402302e+01,1.060594647181448380e+01,1.020201389820257348e-01
4.947191301006465380e+01,1.207683452435932736e+01,4.892540549249472548e+01,1.121238079189956238e+01,5.707354808151285375e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.877182259623745608e+01,1.592017343570263144e+01,1.281544869133073583e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.894360069222832266e+01,1.032293564173929035e+01,8.129191612600855654e-02
4.947191301006465380e+01,1.207683452435932736e+01,4.933202473581905423e+01,1.358319827828998427e+01,4.489367971585421502e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.794365585820931130e+01,1.610671743711903758e+01,-6.491745369859629189e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.416332536834796940e+01,1.498456953746754294e+01,5.232823308989376782e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.544258361587009176e+01,1.762550298532572768e+01,4.691130333807359831e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.736076050138538562e+01,1.626892534765933007e+01,4.052455259878479099e-02
4.677471855084996122e+01,1.932883954122644354e+01,5.001257320213029089e+01,1.824977179252427106e+01,-1.344307270020466127e-01
4.677471855084996122e+01,1.932883954122644354e+01,4.674626005924487515e+01,1.062759451043209147e+01,7.139151099683391233e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.589064591564683582e+01,1.816952705429285686e+01,1.215542719156367246e-01
4.677471855084996122e+01,1.932883954122644354e+01,5.051128832579402683e+01,1.049963194530749355e+01,-8.827047755186476219e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.543435648760900847e+01,1.194329818124213105e+01,6.671050983301987647e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.594248989777949532e+01,1.558743245576900804e+01,9.144271686977027691e-02
4.677471855084996122e+01,1.932883954122644354e+01,5.073252285627641811e+01,1.265179616725442280e+01,-5.056544237598026292e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.956282592946345744e+01,1.580553757542384119e+01,-5.776503213925560098e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.602515944861492159e+01,1.473806653023878610e+01,4.585470983797972078e-02
4.677471855084996122e+01,1.932883954122644354e+01,5.043644815912360002e+01,9.999036339574379539e+00,-6.037052444410324209e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.717483206361956150e+01,1.084017476049528739e+01,6.273476135080863214e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.479235060069361651e+01,1.654852088747945160e+01,1.020350359218233222e-01
4.677471855084996122e+01,1.932883954122644354e+01,5.056880125545545468e+01,1.565073906159298289e+01,-1.051372068947835636e-01
4.677471855084996122e+01,1.932883954122644354e+01,4.709812269439731836e+01,1.378843170004954999e+01,8.769639868303424901e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.804523032484478762e+01,1.358291128929064762e+01,5.502812498226419824e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.877044611757595050e+01,2.094168788768616452e+01,5.108392354414977715e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.474529666561673480e+01,1.473755678087556475e+01,7.041604898441640448e-02
4.677471855084996122e+01,1.932883954122644354e+01,5.029242466038155612e+01,1.149684547509173704e+01,-1.684425177187253569e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.800904377898788056e+01,1.937980124284579375e+01,-2.614825960007439304e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.495745096620288450e+01,1.816491180761945401e+01,8.175466858697792716e-03
4.677471855084996122e+01,1.932883954122644354e+01,4.894987794947888204e+01,1.717304210126295771e+01,-1.127433335243900880e-01
4.677471855084996122e+01,1.932883954122644354e+01,4.844011016431225158e+01,2.042121732398500455e+01,3.914131230549523777e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.499565405355976111e+01,1.444704259781229538e+01,1.008301291484285100e-01
4.677471855084996122e+01,1.932883954122644354e+01,4.885726005682715112e+01,1.329080914229748167e+01,-3.502386814903313966e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.953709796554139899e+01,1.012369398354734429e+01,-5.549534207371070726e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.634881811373482208e+01,1.429967648838812622e+01,1.138670115304234037e-01
4.677471855084996122e+01,1.932883954122644354e+01,4.603146539062677078e+01,1.408469277410557652e+01,1.019170890339636260e-01
4.677471855084996122e+01,1.932883954122644354e+01,4.843292185248165538e+01,1.505074312602042674e+01,-2.088226502964351389e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.620970205006786813e+01,1.364118122815883005e+01,7.823654285971731737e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.501388766650730133e+01,1.759879037102270871e+01,2.854848965459710897e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.860978015960044019e+01,2.020095022133438789e+01,-1.012282890303560501e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.775649718520459430e+01,1.841866455541121539e+01,-6.977639954834653768e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.433165146154253478e+01,1.867405034030745270e+01,-9.768943639491210404e-03
4.677471855084996122e+01,1.932883954122644354e+01,4.675662334639165607e+01,1.915834967315929305e+01,3.112419671930995169e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.708082139930643706e+01,1.476789672404442655e+01,1.930839644977767888e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.561999472761871743e+01,1.341826487565213810e+01,1.161131427041989655e-01
4.677471855084996122e+01,1.932883954122644354e+01,4.871441290048525730e+01,1.521427597755307737e+01,-6.581584460768967471e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.997063941430405265e+01,1.244266562337511317e+01,-8.917963095515735183e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.641157677382957303e+01,1.371517374570411718e+01,9.369066488175085972e-02
4.677471855084996122e+01,1.932883954122644354e+01,5.057447450033102143e+01,1.167988254262424341e+01,-7.258269941227413202e-03
4.677471855084996122e+01,1.932883954122644354e+01,4.500394545297822901e+01,1.748994070755982833e+01,5.484382448007258520e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.720489844016410785e+01,1.752773475453632557e+01,1.147348005306013732e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.821837023545759138e+01,1.602823941637591787e+01,-5.193225824304473909e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.787062657240910823e+01,2.076822164605440335e+01,1.204536171164761610e-01
4.677471855084996122e+01,1.932883954122644354e+01,4.756138056942273096e+01,2.065122522982093756e+01,6.176505717168788434e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.647831922052164799e+01,1.756910722619121401e+01,4.629390537636876579e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.402813461677171603e+01,1.756021344442908827e+01,6.393324926733523483e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.417481485685682685e+01,1.010450595233268523e+01,5.508866935910786133e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.631627849798725549e+01,1.427566157976785988e+01,9.063595480029233709e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.635362150008647575e+01,1.090226366747003972e+01,4.601000828884153904e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.760956526922299759e+01,9.398294742583971129e+00,5.857856649680749650e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.474017360299171742e+01,1.864049413296645952e+01,3.901627741914507480e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.429510005868682043e+01,1.675994515020248699e+01,8.006690808946445581e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.788729495260402302e+01,1.060594647181448380e+01,4.279851896084631985e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.892540549249472548e+01,1.121238079189956238e+01,3.012692571827715535e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.877182259623745608e+01,1.592017343570263144e+01,-6.504119440840068489e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.894360069222832266e+01,1.032293564173929035e+01,-2.979134877234748333e-02
4.677471855084996122e+01,1.932883954122644354e+01,4.933202473581905423e+01,1.358319827828998427e+01,-4.794713299868743478e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.416332536834796940e+01,1.498456953746754294e+01,-3.886290565319044932e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.544258361587009176e+01,1.762550298532572768e+01,-8.956996186583840447e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.736076050138538562e+01,1.626892534765933007e+01,-1.036657680908538992e-01
4.794365585820931130e+01,1.610671743711903758e+01,5.001257320213029089e+01,1.824977179252427106e+01,5.758362125995956926e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.674626005924487515e+01,1.062759451043209147e+01,6.532671615841320611e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.589064591564683582e+01,1.816952705429285686e+01,-1.397925617094563644e-01
4.794365585820931130e+01,1.610671743711903758e+01,5.051128832579402683e+01,1.049963194530749355e+01,-5.759161251182597085e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.543435648760900847e+01,1.194329818124213105e+01,8.320552177831257168e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.594248989777949532e+01,1.558743245576900804e+01,-3.259417078259799899e-02
4.794365585820931130e+01,1.610671743711903758e+01,5.073252285627641811e+01,1.265179616725442280e+01,-8.328037277385409720e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.956282592946345744e+01,1.580553757542384119e+01,-9.841283251046598068e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.602515944861492159e+01,1.473806653023878610e+01,7.274191354833484113e-02
4.794365585820931130e+01,1.610671743711903758e+01,5.043644815912360002e+01,9.999036339574379539e+00,-7.868835728693490683e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.717483206361956150e+01,1.084017476049528739e+01,6.593374035406106282e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.479235060069361651e+01,1.654852088747945160e+01,-6.854920206429523932e-02
4.794365585820931130e+01,1.610671743711903758e+01,5.056880125545545468e+01,1.565073906159298289e+01,-1.095164582344230197e-01
4.794365585820931130e+01,1.610671743711903758e+01,4.709812269439731836e+01,1.378843170004954999e+01,5.346016049048967628e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.804523032484478762e+01,1.358291128929064762e+01,7.587863339072045687e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.877044611757595050e+01,2.094168788768616452e+01,4.663159199470143235e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.474529666561673480e+01,1.473755678087556475e+01,1.843100104420232477e-02
4.794365585820931130e+01,1.610671743711903758e+01,5.029242466038155612e+01,1.149684547509173704e+01,-4.734528543714550120e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.800904377898788056e+01,1.937980124284579375e+01,5.329073566481237756e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.495745096620288450e+01,1.816491180761945401e+01,-8.542573151245629048e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.894987794947888204e+01,1.717304210126295771e+01,6.557343187275224694e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.844011016431225158e+01,2.042121732398500455e+01,1.116880971423711150e-01
4.794365585820931130e+01,1.610671743711903758e+01,4.499565405355976111e+01,1.444704259781229538e+01,-1.101662081864740114e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.885726005682715112e+01,1.329080914229748167e+01,-5.121902859069420166e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.953709796554139899e+01,1.012369398354734429e+01,-1.944623531248549156e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.634881811373482208e+01,1.429967648838812622e+01,5.268244928757685047e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.603146539062677078e+01,1.408469277410557652e+01,1.054800614903706329e-01
4.794365585820931130e+01,1.610671743711903758e+01,4.843292185248165538e+01,1.505074312602042674e+01,-7.411993392049343043e-03
4.794365585820931130e+01,1.610671743711903758e+01,4.620970205006786813e+01,1.364118122815883005e+01,4.880046514717875650e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.501388766650730133e+01,1.759879037102270871e+01,-1.390247597802161117e-01
4.794365585820931130e+01,1.610671743711903758e+01,4.860978015960044019e+01,2.020095022133438789e+01,5.774574953901014107e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.775649718520459430e+01,1.841866455541121539e+01,5.773391145651406153e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.433165146154253478e+01,1.867405034030745270e+01,-1.345173081831001483e-01
4.794365585820931130e+01,1.610671743711903758e+01,4.675662334639165607e+01,1.915834967315929305e+01,-4.118225385886999101e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.708082139930643706e+01,1.476789672404442655e+01,5.693478246604975757e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.561999472761871743e+01,1.341826487565213810e+01,9.863931484248680825e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.871441290048525730e+01,1.521427597755307737e+01,-6.159684719999432290e-02
4.794365585820931130e+01,1.610671743711903758e+01,4.997063941430405265e+01,1.244266562337511317e+01,-1.104189648508905330e-01
4.794365585820931130e+01,1.610671743711903758e+01,4.641157677382957303e+01,1.371517374570411718e+01,5.713872918471972484e-02
